713.95
730.52
751.57
775.6
751.35
766.3
772.06
794.59
806.37
815.73
801.4
831.13
859.3
848.68
865.99
868.75
884.35
884.66
908.59
915.58
940.35
939.84
933.54
956.04
966.07
963.68
1002.6
983.36
994.84
1011
993.16
1020
1040.7
1037
1019.6
1064.7
1050.9
1064.9
1068.4
1061.4
1092.4
1086.3
1088
1094.4
1105.3
1095.8
1110.8
1118.3
1118.6
1113.1
1127.3
1109
1123.8
1149.6
1130.8
1150.9
1138.5
1151.7
1141
1140
1137.7
1155.4
1166.4
1163.3
1151
1179.2
1158.9
1152.7
1160.2
1178.9
1188.9
1163
1177.6
1177.8
1186.4
1177.7
1173.9
1192.4
1187.2
1186
1196
1179.6
1183.5
1201.9
1198.7
1197.7
1210.1
1186.4
1193.7
1208.1
1209.5
1194.2
1203.4
1195.5
1199.4
1210.1
1206.9
1200.9
1205.7
1210.9
1211.4
1208.8
1222
1210.6
1226.1
1195.8
1206.9
1230.2
1208.3
1224.1
1233.8
1238.2
1238.3
1221.4
1240.4
1234.9
1246.2
1259.5
1260.3
1257.7
1278.9
1268.9
1276.8
1272
1296.4
1289.5
1305.1
1310.9
1317
1323.4
1350.4
1346.9
1345.8
1343.4
1371.5
1380.7
1365.1
1411.1
1382.1
1401.8
1418.6
1421.9
1446
1425.5
1443.1
1461.7
1482.1
1490.2
1483.1
1503.8
1504.7
1530.1
1525.6
1552.3
1534.4
1559.9
1564.8
1574.9
1582.2
1601.3
1599.7
1613.1
1636
1635.4
1646.9
1661.8
1670.3
1662.8
1666.3
1692.5
1709.8
1712
1715.7
1747.6
1753
1761.3
1761.1
1781.9
1774.1
1786.7
1802
1809.5
1812.3
1825.3
1827.1
1841.1
1839.5
1861.5
1888.4
1874.3
1875.8
1887.3
1912.8
1907.8
1921.2
1949.9
1936
1959.3
1976.9
1988.5
