0.80403,-0.33366,-1.5044,0.20599,-1.0592,-0.45417,0.2581,1.2015,-0.62888,-1.2535,0.71913,-0.67209,1.5692,-0.078158,-1.2585,1.0488,0.99274,0.56965,0.6313,-0.92036,-0.29527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.81632,0.84554,-0.38954,-0.91584,-0.81863,-0.38932,-0.81147,-1.0039,1.1433,1.3826,1.5152,1.1848,-0.5662,0.65774,0.32834,0.47095,1.1262,0.11845,0.37569,-0.11343,-0.31102,0.0022278,0.34213,-0.79184,1.351,1.1958,-0.46678,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.79579,-0.91469,0.23007,0.0082265,0.87722,0.84363,-1.0887,0.041568,-1.3106,-0.71266,-0.45639,1.5182,-0.056024,1.392,-1.4761,0.77685,-1.24,0.65307,0.028499,1.1657,-0.040436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.77974,0.56217,0.6584,-0.18246,-0.067753,0.20038,-0.52626,-0.59588,-0.45718,-0.17622,-0.76209,-1.1887,-1.3877,0.037525,-0.48244,1.4102,0.67087,-0.33007,-0.8257,-0.65196,-0.21619,-0.71086,-0.15736,0.86519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.75317,1.2236,0.49471,0.080672,0.17388,-0.1096,1.2156,1.4415,-1.1948,1.5613,1.1296,-0.66288,-0.08736,-1.3391,-0.037646,-0.40502,0.737,0.85816,-0.58784,1.5595,-0.40454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.74401,0.93007,-1.3824,-0.31995,-1.0264,0.55159,0.79789,0.92713,0.32985,-1.5296,-0.73631,-0.76069,1.0181,1.1972,-1.2841,0.013635,-0.42677,0.98283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.77395,0.15137,-1.2317,-0.6666,-0.73853,-1.0872,0.84067,1.4819,-0.027136,1.4228,0.066634,0.70471,0.23,0.35777,0.52808,-0.8679,0.091273,0.10915,-0.19254,-0.75206,0.96348,1.3004,-0.15896,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.73612,-0.73588,1.4096,0.70844,0.29552,-1.4392,1.5294,0.24772,-0.69071,-1.0608,1.428,0.33498,1.3715,-0.70055,1.2086,1.5562,-1.1965,-1.5488,0.8875,-0.61143,-1.1784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.74081,-1.5257,-0.71298,1.4061,1.4611,0.49135,-1.0968,0.30776,-0.36996,-0.87274,1.0032,-1.484,-0.59018,-1.5191,-1.0463,-1.5619,-0.24074,0.45216,-0.78826,-1.3861,-1.0653,-0.26573,-1.3929,-1.4238,1.0599,-1.1695,-0.12283,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.77077,0.72002,-0.46847,-0.34383,-0.61587,-1.2321,1.4668,1.1715,-0.47336,1.2305,-0.92538,0.59669,-0.063551,0.18593,0.85746,1.1885,-0.5036,0.39659,1.0414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.725,-0.95755,0.013199,-0.52018,-0.68478,0.17647,1.1086,1.4429,-1.4578,-0.4938,0.22833,1.2702,0.77364,-0.098184,-1.1071,1.5202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.1741,0.28339,-0.0049989,-0.35183,0.056382,-1.2937,1.2598,-1.1169,-0.95464,0.61225,-1.3574,0.34273,1.0593,-0.78812,1.0909,-1.3339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.69059,-0.49692,1.341,0.41151,-0.60563,-0.4294,-0.71267,-0.55153,0.27395,-0.97445,0.52859,-0.56361,-1.4294,0.65453,0.59193,-0.19005,0.57193,1.122,-1.2176,-1.2627,1.0628,-1.5619,-1.053,-0.42289,-0.55303,-0.84489,-1.0594,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.69615,0.62974,-1.2099,-0.10634,-0.90416,0.5237,0.077427,0.84566,-1.4136,-0.89628,0.4676,0.9865,-1.3226,-1.3644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.75275,0.053568,1.4547,0.34719,-0.094431,-1.2786,-0.85795,1.0551,1.5275,1.3799,-0.14969,0.45975,1.0393,-1.2808,0.92511,-1.3177,-1.4298,0.013161,0.25607,-0.23028,-0.23314,-1.3827,-0.45464,0.60391,-0.26032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-1.0588,-1.5329,-0.40968,-0.25,-0.4808,-0.81508,-0.92158,0.29767,1.0644,0.81249,-1.394,-0.2143,-1.2751,1.4363,1.0675,0.58321,-0.17492,0.23755,-0.219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-1.1547,1.2428,-0.031149,-0.89683,0.29147,1.327,-0.29909,0.26312,1.1617,0.74851,-0.66224,-0.026234,-0.94776,0.40763,0.29138,-0.21945,0.26534,-0.25357,-1.3026,0.68305,-0.94362,-1.2952,-0.97846,-0.029554,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.70051,-0.94953,-0.92897,0.37213,-1.17,-0.75334,1.2432,0.41392,0.31192,-1.2966,0.55486,-1.0196,-0.6941,-0.36757,-1.203,-1.4874,1.1257,-1.2362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.64881,-0.258,-1.1678,0.8748,-1.1053,-1.5114,0.28871,-1.2677,0.34264,-0.85714,-1.268,-0.50959,-0.61719,-1.1013,-0.062316,-1.5085,-1.1988,-0.92049,0.58498,-0.11519,-0.54709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.63814,0.15677,-1.1029,1.2896,0.23638,1.1704,-1.5185,0.28994,-1.4807,0.21405,0.79703,1.5248,-1.1706,0.40981,0.7358,-0.45524,-0.42174,0.1427,1.1647,-0.067427,1.2155,-0.41714,-0.012271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.68504,-1.3185,-0.3675,0.8683,-0.70418,0.80534,-1.12,0.989,-0.044822,0.43692,0.52469,-1.3123,-0.87551,-0.63385,-1.3232,0.19592,-1.0821,0.33566,-0.60908,1.3688,1.0884,0.19797,-0.62321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.5872,-0.43973,0.20385,-0.34158,1.0832,-0.52611,0.74351,-0.34059,-0.10085,0.013529,0.56932,-0.93494,-0.6124,0.56744,0.47615,-0.92397,1.0101,-0.64115,-0.29258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.62543,0.99647,-0.61541,-1.2238,0.68158,-1.559,-1.3031,-1.3948,0.41152,-0.29106,-0.88311,0.76821,-0.57549,0.90474,1.297,-0.39591,0.81668,-1.444,1.0908,1.4338,-0.59066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.64119,-0.045412,-0.23242,-1.3412,0.98226,-1.3221,-0.414,-1.1291,-0.79683,0.31441,0.62284,0.9597,0.14636,0.22908,-0.84269,0.41226,0.12467,-0.62501,1.4339,-1.0909,-0.3017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.65902,0.3719,1.4069,0.31473,-0.97801,-0.17506,-1.5192,1.1127,1.5575,1.3158,1.2063,-1.1698,-0.47145,0.62611,-1.1384,0.77003,-0.99085,-0.19401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.59199,-0.28468,-1.302,1.2519,1.0599,-0.3731,0.47568,0.53745,0.99699,-0.50883,1.5129,-1.1129,0.98584,-1.4128,-1.0262,-0.63604,0.082175,0.6392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.61202,-0.82574,-1.5643,1.5368,0.13717,1.0123,1.3063,-0.86652,0.087916,-1.12,0.98112,-0.36608,0.23327,-1.5392,1.4832,-0.1743,1.0407,1.2514,-0.92259,0.93419,-1.4885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.59515,-0.50304,-1.1319,0.58101,-1.5109,1.124,0.56245,1.2484,0.22659,-1.4692,1.5341,-1.2721,-1.0611,-0.5926,-0.1045,-0.8866,0.76458,0.18267,-1.3849,0.45708,0.19779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.6369,-1.2402,-0.42475,-0.75573,0.48509,0.62502,-1.5604,0.72223,-0.98174,1.427,1.2826,0.88466,-0.81679,-0.67981,-0.72528,0.056645,0.78815,0.16459,-0.044827,-1.3262,-1.2859,-0.33326,0.19794,0.13459,0.15022,0.52235,0.66023,-1.0664,NaN,NaN,NaN,NaN,NaN,NaN
0.5697,0.97174,-0.76561,1.4234,0.94527,0.85,-0.11683,1.2178,0.094549,-1.1723,0.79015,0.52385,-0.68342,1.0484,-1.3236,0.060384,1.1391,1.4696,-0.36611,-0.37083,-0.51721,-1.066,-0.85647,1.566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.54523,-1.0546,-1.1383,1.4129,0.7958,0.22859,0.99781,0.68084,0.92646,-0.83672,-0.46302,0.6645,-0.85188,-1.271,0.41063,0.077903,0.34065,1.0918,-1.5099,0.51983,-0.17173,-0.3107,-0.77714,-0.11341,-0.61169,-0.0029031,0.3007,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.59028,1.1778,-1.266,-1.5545,-0.23978,-1.318,-0.077477,-0.022959,-0.16029,-1.0667,-0.85132,-0.13782,-1.3207,1.2092,-0.70241,0.037151,1.3463,1.3337,0.79234,-0.49129,-1.5313,-1.1041,0.58387,-0.66603,0.046351,0.99941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.56789,-1.5489,-0.15315,0.46236,0.59989,-0.48753,-0.71229,-0.4934,0.078379,-0.90432,-0.94154,-0.94699,-0.25512,-1.5177,1.2888,0.49558,1.0083,0.59589,0.051263,-1.3927,1.4674,-0.030424,0.51354,1.4073,0.92057,-0.55966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.6153,0.39184,-1.1107,0.32527,-0.94048,1.3831,0.10405,0.35294,-0.22271,-0.68994,1.3194,-0.64567,-0.057909,1.4262,-0.85422,1.1816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.5633,-0.80869,0.067855,-0.45771,-0.85276,-1.167,0.58015,-0.16266,0.91678,-0.42619,-1.5211,-0.091459,0.85469,1.0742,1.2291,0.91143,1.4823,0.23127,1.1604,-1.2448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.52963,0.38227,-0.67174,-0.063414,-1.5277,-1.1347,-0.69567,-0.4972,1.1816,-1.1335,-1.0321,-0.64553,0.23198,-1.1662,0.65904,-1.3181,1.3927,-1.2895,0.45236,1.2336,0.06921,-0.056272,1.326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.51735,-1.3127,-0.45845,0.44646,1.3051,0.25017,0.57944,1.1805,-0.23321,1.4582,1.2403,-0.33808,-0.67113,-0.77187,-0.21434,-1.435,1.342,0.43111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.60207,-0.34239,1.3999,1.0446,-0.83905,-1.1311,0.86159,-1.3912,1.0021,-0.025764,0.93553,-1.5387,-0.74537,-1.3842,0.87545,-1.2972,-0.42175,-1.3359,0.67213,0.57571,-1.2429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.46763,-0.60553,-0.4249,0.42832,-1.0625,0.63072,-1.1454,1.3197,0.32259,-1.3228,0.99193,-0.40649,0.38853,0.020788,-1.1405,-1.186,0.045106,-1.2953,-0.58578,1.3658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.51854,-0.5819,1.5199,0.74665,0.18898,-1.255,0.82063,-0.10708,-1.3683,0.24063,0.057598,-1.2299,-0.33823,1.1603,0.45772,-0.72233,1.0575,0.49802,-0.87085,-1.0956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.49021,0.58156,0.55809,-0.85304,-0.3752,0.061038,-0.85027,-1.5141,-0.80933,0.28687,1.2625,-0.85089,0.52513,-0.71197,1.3229,-0.6407,1.2363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.18267,0.051789,-0.8267,-0.28406,0.87141,0.2983,0.74009,0.12051,1.1037,-0.64635,-1.5151,1.0852,1.4522,1.1917,0.41208,-0.6201,-0.94368,-0.26006,0.049562,-0.66976,0.46377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.55732,0.27968,-1.5561,0.32266,1.1107,0.9623,-1.0665,-0.32799,1.224,0.074893,0.37328,0.33144,0.37818,0.2413,-0.43936,-0.87741,0.20501,-0.33877,0.35084,0.34054,-1.3002,-0.034668,0.23037,-0.83855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.50301,1.4044,1.1511,1.5598,1.5486,0.68242,-0.71646,1.4696,1.3046,-0.85173,-1.4907,1.4937,1.3572,-0.32061,-1.4093,0.56051,-1.0304,-0.64615,-1.2994,0.45864,-0.16412,-1.1677,-0.32717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.49885,0.56528,1.4731,1.275,0.96542,0.69806,-0.97724,0.83563,0.6573,-0.5506,0.5333,0.67609,-0.76965,0.88778,1.197,1.2819,-1.3596,-1.1071,0.24254,-1.4699,0.41515,-0.44538,-1.0231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.47016,0.60582,-1.0967,1.3548,0.96216,0.71148,1.4496,0.68177,1.1607,-0.10279,-1.1155,0.52624,0.11862,1.0538,-0.50566,-1.5093,-0.97353,0.83099,-1.0343,0.62262,0.77885,0.16431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.53998,1.3468,-0.27745,1.4301,0.055707,-1.273,1.212,-0.25047,-0.17945,-0.29107,-1.2551,1.3668,1.3932,-0.92466,-0.46217,-0.068461,0.21649,-0.60037,-0.83259,1.0804,1.1249,0.60076,0.83617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.42063,0.10653,-1.0172,-1.3693,-0.6041,-1.4402,-0.50638,1.1885,-1.0873,-1.4188,-0.60314,0.56424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.44759,-0.41097,-0.25669,-0.95844,-0.97391,0.16529,1.2607,-0.13221,0.78236,1.4333,-1.272,0.94775,1.2036,-1.4315,1.2344,0.56135,1.2289,-0.55493,0.21455,-1.5228,1.5664,1.2571,-1.2346,-0.25535,-0.63445,0.22624,-0.019305,0.10691,-0.77618,-1.0528,-0.8588,NaN,NaN,NaN
0.37989,0.014951,0.21884,0.71968,0.19448,-0.93964,0.80632,0.96532,-1.5337,0.77785,-1.505,1.1669,0.12956,0.25823,-0.56953,1.1323,0.14249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.41537,1.5626,0.64197,0.96131,-1.2558,0.79434,1.2811,-1.3715,-0.22382,-1.3217,0.94823,-0.85376,-0.39302,0.18535,-1.4088,-0.57866,-0.53095,1.5538,0.72668,1.2269,-0.59548,0.70175,0.61717,-0.046699,1.0009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.42211,-1.0762,1.3655,1.0084,0.64807,0.62298,1.3716,0.62308,-1.1536,0.13775,-0.94512,0.79431,0.69666,-1.1187,-0.52004,0.74599,-0.071597,0.75312,-0.16414,0.8708,0.12559,0.45496,-1.4443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.35872,-0.90868,0.44986,0.81802,-1.3291,-0.02935,0.45488,-1.4241,0.37556,0.36702,1.505,0.30055,0.32908,-1.5402,1.2197,-1.0194,-0.15657,0.40229,0.58175,-1.1431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.37406,1.3392,-0.32949,-1.0752,0.42132,1.4967,1.1453,-0.49698,-0.5801,0.2514,1.1852,-1.5671,1.4946,1.5249,-1.3772,1.2542,-0.90825,1.3027,-0.71241,-0.52293,0.43249,-1.3289,-1.2338,-1.1918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.35035,0.10439,0.047615,-1.5287,0.57735,1.5181,0.37028,-1.1679,0.28142,-0.26707,-0.48664,-1.5118,-0.10832,-0.81987,1.0489,-0.6828,-1.0655,-1.0436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.3408,0.57562,1.1614,1.3858,1.2623,1.2987,0.75691,-0.2561,-0.36023,-0.06726,0.2281,1.2982,-1.3329,0.81427,0.91548,-1.3557,1.3268,1.5102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.37901,-0.80495,0.8411,-0.060016,-0.82769,0.13452,0.27004,-1.029,0.37661,0.61408,-0.75913,-1.3715,0.54815,0.57655,1.2042,-0.048884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.37936,-0.46076,0.52206,0.50617,-0.13729,-0.085327,0.040511,-1.285,-0.88184,0.54371,0.075471,0.37514,-1.0024,0.67957,0.45171,-1.0477,1.4211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.2932,0.61634,0.70946,0.76852,1.374,-0.16556,-0.96432,0.47018,0.84814,-0.79706,0.17086,0.012951,-0.9889,-1.1982,0.51797,0.052106,-0.85283,1.4522,0.11924,-1.2496,0.89436,-1.0865,0.96736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.71761,1.0036,0.34251,-0.38876,0.6884,0.77057,-0.7883,1.3413,-1.553,0.087107,0.82076,-0.77933,-0.85144,-1.2018,-1.3907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.36351,-0.51114,0.62559,0.29235,0.7131,-0.61055,1.3265,0.75527,0.86563,0.68628,0.74192,-1.5009,-0.13153,0.47168,-0.27625,-0.67647,0.80235,-0.27425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.29513,1.2046,-0.18343,-0.039505,-1.5378,0.11583,-0.73501,1.0252,1.22,0.30255,-1.3653,0.38463,-0.23995,-0.88796,1.2411,-1.2321,0.8659,-0.55785,1.4947,-0.42723,-1.1081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.27709,0.35085,-0.84528,0.18115,0.3126,-1.5466,-0.0055961,-1.1139,-0.3804,0.21098,0.22673,0.42137,0.4464,-1.1025,0.96474,-1.2955,-0.89832,-1.4356,0.36701,1.2221,1.5398,-0.25127,0.71914,0.54631,0.46951,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.2855,1.0354,0.16719,0.1044,-1.4783,-0.77302,-1.3543,0.77983,-0.34695,0.19473,0.76935,0.09126,1.3022,0.37626,-0.85712,0.54883,-0.87035,0.48471,-1.2868,-0.18182,0.52686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.24353,-0.042402,-1.0868,1.4143,1.0478,1.2725,-1.3266,0.93524,-1.3949,0.21706,-1.2679,-0.10705,1.0533,-0.94548,-0.81586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.22885,-0.26048,1.4191,0.81092,1.512,-0.091207,0.22364,-0.66601,1.0291,-0.038062,0.38114,0.062263,0.1421,1.1952,-1.2268,0.16891,1.0641,-1.1937,1.0809,-0.017784,0.11948,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.32626,1.478,0.60071,0.16593,0.54355,0.70984,-0.13397,1.5378,0.10205,0.6731,-0.85698,0.93395,1.2961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.28511,-0.012301,-0.69946,-1.2793,-0.48883,-0.65603,-1.3711,1.1435,1.0037,-0.63166,-0.27263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.24673,-1.1084,1.5482,-0.92092,0.57331,1.3208,-1.4738,0.18479,-1.5159,0.55268,0.43251,1.2568,0.86102,-0.6715,-0.38543,0.22747,-0.65585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.28002,0.10704,0.80867,0.20466,-0.95335,1.5061,-1.2937,0.59042,0.83739,-0.094926,-0.6584,-0.33767,1.2391,-1.1891,1.3013,1.0389,0.074059,-1.4829,1.5419,-0.74024,0.20764,0.44171,-0.23529,0.47218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.17427,1.0043,-0.48332,1.2269,-1.5218,-0.050384,0.7515,-0.70944,1.325,0.73921,-0.043721,-0.20813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.22184,-0.83463,1.1768,1.5304,-1.3207,-1.0625,-0.68154,-0.49849,1.4865,0.75119,-1.5607,1.4958,1.0106,0.079383,0.5478,-0.38369,-1.3171,-1.4842,1.3055,0.43166,-0.47926,-1.3059,-0.63575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.22446,0.065866,-0.42495,0.35407,1.4018,-0.97584,0.87858,0.6604,1.522,0.82409,0.88129,-1.5555,1.4347,-0.79818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.18104,0.98212,0.51532,0.21724,-1.4533,-0.76266,1.3995,-0.542,-0.39267,-1.2099,-0.095125,-0.096551,0.35368,0.052566,-0.0047906,-1.2694,-1.1961,-0.47133,0.20099,0.60897,0.17546,-1.2825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
