417107.000	1658	-246667.004	-4506709.373	4491867.537	0.00	0.00	0.00	1.93e-09	-8.25e-07	9.42	12.88	1.20	1.60	2	2	1	8
417108.000	1658	-246666.948	-4506708.893	4491867.301	0.00	0.00	0.00	1.81e-09	-8.25e-07	9.16	12.55	1.20	1.60	2	2	1	8
417109.000	1658	-246666.880	-4506708.437	4491867.070	0.00	0.00	0.00	1.33e-09	-8.25e-07	8.93	12.24	1.20	1.60	2	2	1	8
417110.000	1658	-246666.820	-4506708.054	4491866.864	0.00	0.00	0.00	9.32e-10	-8.25e-07	8.71	11.95	1.20	1.60	2	2	1	8
417111.000	1658	-246666.766	-4506707.689	4491866.700	0.00	0.00	0.00	6.16e-10	-8.25e-07	8.51	11.68	1.20	1.60	2	2	1	8
417112.000	1658	-246666.731	-4506707.372	4491866.570	0.00	0.00	0.00	2.85e-09	-8.25e-07	8.32	11.42	1.20	1.60	2	2	1	8
417113.000	1658	-246666.694	-4506707.103	4491866.460	0.00	0.00	0.00	2.57e-09	-8.26e-07	8.14	11.19	1.20	1.60	2	2	1	8
417114.000	1658	-246666.650	-4506706.868	4491866.357	0.00	0.00	0.00	3.06e-09	-8.26e-07	7.98	10.96	1.20	1.60	2	2	1	8
417115.000	1658	-246666.614	-4506706.640	4491866.252	0.00	0.00	0.00	9.42e-10	-8.26e-07	7.82	10.75	1.20	1.60	2	2	1	8
417116.000	1658	-246666.578	-4506706.375	4491866.146	0.00	0.00	0.00	5.08e-10	-8.27e-07	7.67	10.55	1.20	1.60	2	2	1	8
417117.000	1658	-246666.557	-4506706.084	4491866.028	0.00	0.00	0.00	1.59e-09	-8.27e-07	7.53	10.37	1.20	1.60	2	2	1	8
417118.000	1658	-246666.560	-4506705.829	4491865.915	0.00	0.00	0.00	2.14e-09	-8.27e-07	7.40	10.19	1.20	1.60	2	2	1	8
417119.000	1658	-246666.565	-4506705.579	4491865.800	0.00	0.00	0.00	1.19e-09	-8.27e-07	7.28	10.02	1.20	1.60	2	2	1	8
417120.000	1658	-246666.589	-4506705.352	4491865.698	0.00	0.00	0.00	2.79e-09	-8.28e-07	7.16	9.86	1.20	1.60	2	2	1	8
417121.000	1658	-246666.610	-4506705.120	4491865.596	0.00	0.00	0.00	1.38e-09	-8.28e-07	7.04	9.71	1.20	1.60	2	2	1	8
417122.000	1658	-246666.638	-4506704.858	4491865.480	0.00	0.00	0.00	1.29e-09	-8.28e-07	6.94	9.56	1.20	1.60	2	2	1	8
417123.000	1658	-246666.664	-4506704.606	4491865.383	0.00	0.00	0.00	2.59e-09	-8.28e-07	6.83	9.42	1.20	1.60	2	2	1	8
417124.000	1658	-246666.681	-4506704.328	4491865.301	0.00	0.00	0.00	3.36e-09	-8.28e-07	6.73	9.29	1.20	1.60	2	2	1	8
417125.000	1658	-246666.695	-4506704.073	4491865.227	0.00	0.00	0.00	3.41e-09	-8.29e-07	6.64	9.16	1.20	1.60	2	2	1	8
417126.000	1658	-246666.687	-4506703.843	4491865.140	0.00	0.00	0.00	2.22e-09	-8.28e-07	6.55	9.03	1.20	1.60	2	2	1	8
417127.000	1658	-246666.698	-4506703.637	4491865.079	0.00	0.00	0.00	3.11e-09	-8.29e-07	6.46	8.91	1.20	1.60	2	2	1	8
417128.000	1658	-246666.716	-4506703.453	4491865.009	0.00	0.00	0.00	1.89e-09	-8.29e-07	6.38	8.80	1.20	1.60	2	2	1	8
417129.000	1658	-246666.738	-4506703.311	4491864.956	0.00	0.00	0.00	3.07e-09	-8.29e-07	6.30	8.69	1.20	1.60	2	2	1	8
417130.000	1658	-246666.773	-4506703.205	4491864.905	0.00	0.00	0.00	1.63e-09	-8.29e-07	6.22	8.59	1.20	1.60	2	2	1	8
417131.000	1658	-246666.816	-4506703.160	4491864.874	0.00	0.00	0.00	3.01e-09	-8.3e-07	6.14	8.48	1.20	1.60	2	2	1	8
417132.000	1658	-246666.854	-4506703.135	4491864.825	0.00	0.00	0.00	1.92e-09	-8.3e-07	6.07	8.39	1.20	1.60	2	2	1	8
417133.000	1658	-246666.882	-4506703.127	4491864.779	0.00	0.00	0.00	1.59e-09	-8.3e-07	6.00	8.29	1.20	1.60	2	2	1	8
417134.000	1658	-246666.904	-4506703.094	4491864.737	0.00	0.00	0.00	2.43e-09	-8.29e-07	5.94	8.20	1.20	1.60	2	2	1	8
417135.000	1658	-246666.923	-4506703.065	4491864.687	0.00	0.00	0.00	3.26e-09	-8.29e-07	5.87	8.11	1.20	1.60	2	2	1	8
417136.000	1658	-246666.947	-4506703.065	4491864.652	0.00	0.00	0.00	3.37e-09	-8.29e-07	5.81	8.02	1.20	1.60	2	2	1	8
417137.000	1658	-246666.980	-4506703.085	4491864.621	0.00	0.00	0.00	2.68e-09	-8.3e-07	5.75	7.94	1.20	1.60	2	2	1	8
417138.000	1658	-246667.016	-4506703.083	4491864.569	0.00	0.00	0.00	2.58e-09	-8.3e-07	5.69	7.86	1.20	1.60	2	2	1	8
417139.000	1658	-246667.054	-4506703.060	4491864.503	0.00	0.00	0.00	2.04e-09	-8.3e-07	5.63	7.78	1.20	1.60	2	2	1	8
417140.000	1658	-246667.087	-4506703.016	4491864.440	0.00	0.00	0.00	1.47e-09	-8.31e-07	5.57	7.71	1.20	1.60	2	2	1	8
417141.000	1658	-246667.110	-4506702.972	4491864.389	0.00	0.00	0.00	2.26e-09	-8.31e-07	5.52	7.63	1.20	1.60	2	2	1	8
417142.000	1658	-246667.120	-4506702.904	4491864.343	0.00	0.00	0.00	3.52e-09	-8.31e-07	5.47	7.56	1.20	1.60	2	2	1	8
417143.000	1658	-246667.118	-4506702.823	4491864.292	0.00	0.00	0.00	2.17e-09	-8.31e-07	5.42	7.49	1.20	1.60	2	2	1	8
417144.000	1658	-246667.100	-4506702.724	4491864.235	0.00	0.00	0.00	1.96e-09	-8.31e-07	5.37	7.42	1.20	1.60	2	2	1	8
417145.000	1658	-246667.078	-4506702.620	4491864.187	0.00	0.00	0.00	4.5e-09	-8.32e-07	5.32	7.36	1.20	1.60	2	2	1	8
417146.000	1658	-246667.060	-4506702.532	4491864.147	0.00	0.00	0.00	2.26e-09	-8.32e-07	5.27	7.29	1.20	1.60	2	2	1	8
417147.000	1658	-246667.034	-4506702.451	4491864.116	0.00	0.00	0.00	3.36e-09	-8.32e-07	5.23	7.23	1.20	1.60	2	2	1	8
417148.000	1658	-246667.004	-4506702.401	4491864.099	0.00	0.00	0.00	3.12e-09	-8.32e-07	5.18	7.17	1.20	1.60	2	2	1	8
417149.000	1658	-246666.972	-4506702.346	4491864.073	0.00	0.00	0.00	2.91e-09	-8.33e-07	5.14	7.11	1.20	1.60	2	2	1	8
417150.000	1658	-246666.947	-4506702.296	4491864.055	0.00	0.00	0.00	2.44e-09	-8.33e-07	5.10	7.05	1.20	1.60	2	2	1	8
417151.000	1658	-246666.931	-4506702.251	4491864.038	0.00	0.00	0.00	1.06e-09	-8.34e-07	5.06	6.99	1.20	1.60	2	2	1	8
417152.000	1658	-246666.924	-4506702.204	4491864.023	0.00	0.00	0.00	-2e-10	-8.33e-07	5.02	6.94	1.20	1.60	2	2	1	8
417153.000	1658	-246666.911	-4506702.164	4491864.024	0.00	0.00	0.00	6.42e-10	-8.33e-07	4.98	6.88	1.20	1.60	2	2	1	8
417154.000	1658	-246666.899	-4506702.116	4491864.026	0.00	0.00	0.00	2.33e-09	-8.34e-07	4.94	6.83	1.20	1.60	2	2	1	8
417155.000	1658	-246666.894	-4506702.077	4491864.035	0.00	0.00	0.00	2.06e-09	-8.34e-07	4.90	6.78	1.20	1.60	2	2	1	8
417156.000	1658	-246666.893	-4506702.044	4491864.039	0.00	0.00	0.00	2.31e-09	-8.34e-07	4.86	6.73	1.20	1.60	2	2	1	8
