   417092.0000000130	     7635.9736328125	     7635.0000000000	997	1	33	51.250000	 20796593.3266256936
   417093.0000000103	     4845.7177734375	     4845.0000000000	735	1	33	51.750000	 20796309.4880940914
   417094.0000000586	     2056.0976562500	     2056.0000000000	100	1	33	51.250000	 20796041.3477788046
   417095.0000000977	     -735.1279296875	  1047840.0000000000	893	253	33	51.250000	 20795980.2579870932
   417096.0000000044	    -3526.1904296875	  1045049.0000000000	829	0	33	51.250000	 20795722.4796614125
   417097.0000000038	    -6316.9306640625	  1042259.0000000000	71	1	33	51.000000	 20795438.9831538163
   417098.0000000032	    -9107.2558593750	  1039468.0000000000	762	1	33	50.750000	 20795155.7553798668
   417099.0000000037	   -11896.3544921875	  1036679.0000000000	661	1	33	51.000000	 20794873.2884357832
   417100.0000000033	   -14684.9130859375	  1033891.0000000000	89	1	33	51.250000	 20794590.4166465364
   417101.0000000027	   -17473.4287109375	  1031102.0000000000	585	1	33	50.750000	 20794307.6355985664
   417102.0000000016	   -20261.4443359375	  1028314.0000000000	569	1	33	51.000000	 20794024.6974986047
   417103.0000000016	   -23048.9218750000	  1025527.0000000000	80	1	33	50.750000	 20793741.9478608817
   417104.0000000010	   -25835.8847656250	  1022740.0000000000	118	1	33	51.000000	 20793459.7566307895
   417104.9999999997	   -28622.8730468750	  1019953.0000000000	130	1	33	51.000000	 20793177.5898312889
   417105.9999999970	   -31409.5058593750	  1017166.0000000000	506	1	33	51.000000	 20792894.4667593092
   417106.9999999951	   -34195.9091796875	  1014380.0000000000	93	1	33	51.000000	 20792611.8567240052
   417107.9999999932	   -36982.2197265625	  1011593.0000000000	799	1	33	51.250000	 20792329.5677729771
   417108.9999999917	   -39768.2890625000	  1008807.0000000000	728	1	33	51.000000	 20792046.7937053479
   417109.9999999909	   -42553.8007812500	  1006022.0000000000	204	1	33	51.000000	 20791764.2115901224
   417110.9999999902	   -45338.7871093750	  1003237.0000000000	218	1	33	51.500000	 20791481.2699999958
