   417092.0000000130	  1014301.4267578125	  1014301.0000000000	437	1	36	44.250000	 24396944.6281951964
   417093.0000000103	  1009164.6386718750	  1009164.0000000000	654	1	36	44.250000	 24396214.0566833429
   417094.0000000586	  1004028.1162109375	  1004028.0000000000	119	1	36	44.250000	 24395499.6126635410
   417095.0000000977	   998889.6601562500	   998889.0000000000	676	253	36	44.750000	 24394992.5053511746
   417096.0000000044	   993751.0087890625	   993751.0000000000	9	0	36	45.250000	 24394288.2802291103
   417097.0000000038	   988612.3232421875	   988612.0000000000	331	1	36	45.500000	 24393559.3385685571
   417098.0000000032	   983473.7148437500	   983473.0000000000	732	1	36	45.000000	 24392830.0932739191
   417099.0000000037	   978335.9824218750	   978335.0000000000	1006	1	36	45.000000	 24392101.1795334518
   417100.0000000033	   973198.4394531250	   973198.0000000000	450	1	36	45.000000	 24391371.8609477542
   417101.0000000027	   968060.5888671875	   968060.0000000000	603	1	36	45.000000	 24390642.9192872010
   417102.0000000016	   962922.8935546875	   962922.0000000000	915	1	36	45.000000	 24389912.9620231614
   417103.0000000016	   957785.3867187500	   957785.0000000000	396	1	36	44.750000	 24389182.9070374630
   417104.0000000010	   952648.0507812500	   952648.0000000000	52	1	36	44.500000	 24388452.4088160060
   417104.9999999997	   947510.3476562500	   947510.0000000000	356	1	36	44.500000	 24387722.3643008545
   417105.9999999970	   942372.6250000000	   942372.0000000000	640	1	36	44.750000	 24386991.7927890047
   417106.9999999951	   937234.7939453125	   937234.0000000000	813	1	36	44.750000	 24386262.3066815175
   417107.9999999932	   932096.7158203125	   932096.0000000000	733	1	36	44.750000	 24385532.8554744609
   417108.9999999917	   926958.5283203125	   926958.0000000000	541	1	36	45.000000	 24384803.0622427315
   417109.9999999909	   921820.5458984375	   921820.0000000000	559	1	36	44.750000	 24384074.0333310850
   417110.9999999902	   916682.7519531250	   916682.0000000000	770	1	36	44.500000	 24383344.6449445412
   417111.9999999899	   911544.6152343750	   911544.0000000000	630	1	36	44.750000	 24382615.4869010113
   417112.9999999875	   906405.8955078125	   906405.0000000000	917	1	36	45.000000	 24381885.7180998586
   417113.9999999857	   901266.6328125000	   901266.0000000000	648	1	36	45.250000	 24381155.7119753323
   417114.9999999839	   896127.1386718750	   896127.0000000000	142	1	36	44.750000	 24380425.3847665302
   417115.9999999844	   890987.4589843750	   890987.0000000000	470	1	36	44.750000	 24379695.6299247332
   417116.9999999854	   885847.3349609375	   885847.0000000000	343	1	36	44.250000	 24378966.3183187358
   417117.9999999857	   880706.7011718750	   880706.0000000000	718	1	36	44.250000	 24378236.4936760738
   417118.9999999858	   875565.7958984375	   875565.0000000000	815	1	36	44.500000	 24377506.1699567661
   417119.9999999870	   870424.6425781250	   870424.0000000000	658	1	36	43.750000	 24376776.9107014239
   417120.9999999868	   865283.1572265625	   865283.0000000000	161	1	36	44.000000	 24376046.0879054815
   417121.9999999883	   860141.7363281250	   860141.0000000000	754	1	36	44.250000	 24375316.1829914041
   417122.9999999899	   855000.1796875000	   855000.0000000000	184	1	36	44.000000	 24374587.4751633555
   417123.9999999903	   849858.3564453125	   849858.0000000000	365	1	36	44.250000	 24373857.5423291959
