1608.3,1042.6,1476.3,1340.9,514.22,726.36,444.28,747.08,61.86,1874,1490.3,248.71,775.02,583.64,1142.7,1121.8,303.7,79.397,812.83,1942.1,107.81,1260.2,1135.4,1494.3,1766.7,1592,100.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1614.7,1036.4,1487,1313.1,255.45,113.39,1965.4,1741.8,575.32,1922.4,1900.7,372.11,116.42,559.12,1354.2,703.97,1586,1374.7,842.87,1266.9,382.56,1496.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1584.1,1018.8,1475.3,1266.5,984.87,621.87,1231.2,1297.7,202.71,1164.8,909.2,364.61,1252.9,1284.5,790.27,169.77,1743.4,189.22,1335.7,1262,628.72,1124.1,249.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1583.1,1020,1457.4,1222.6,61.311,94.292,912.06,716.88,437.18,1097.8,1477.7,1942.9,27.715,971.01,228.88,1215.6,284.02,1860.6,1379.8,413.69,1326.7,971.6,1931,493.36,1518.6,1644.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1568.6,1051.3,1452.1,1195.6,1549.2,1612.4,1601,463,906.4,1081.1,582.86,1868.2,1186.2,745.29,1018.8,901.58,918.73,82.465,1343,29.173,1135,1269.5,1774.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1546.3,1026.1,1431.3,1141.7,398.91,253.48,629.34,1960.8,1651.3,1378.8,377.71,1119.1,405.74,1615.6,1095.5,405.02,0.17803,1139.7,1784.9,1550.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1549.2,1049.8,1439.9,1079.3,1258.3,86.6,400.93,885.74,779.58,1496.8,321.15,925.34,186.46,671.67,292.52,562.45,684.18,536.06,1218.4,1403,1367.8,863.61,1172.1,1569.3,1848.8,1072.6,474.59,215.37,188.85,1625.3,1733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1023.5,1424.1,1049.8,785.39,144.75,1938.6,627.17,1584.1,1726.5,12.753,35.924,1422.9,1049.2,131.34,234.08,141.03,1323.2,257.03,1493,538.05,803.61,1540.2,262.93,756.62,681.9,474.96,1982.2,1276.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1498.4,1034.6,1405.3,1009,798.71,598.03,111.66,373.16,132.49,99.811,143.74,623.6,755.25,1484.8,1197.8,782.23,262.52,1877.2,1759.1,1616.5,693.08,720.43,1777.4,488.05,1657.1,1515.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482.4,1023.8,1376.2,979.24,549.88,731.65,139.54,1355.7,474.56,1454.2,1103.9,1649.3,271.89,1440.6,119.7,982.47,295.62,143.67,787.46,161.14,1854.9,1913.2,1919.9,126.85,1111.2,402.45,695.44,1672.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479.2,1026.1,1379.6,923.33,820.78,1822.4,1653.6,875.5,1408.6,1219.2,482.87,1693,1100.8,1175.9,1494,1833,202.09,1815,1579.6,1535.9,1546.2,353.77,1667.3,217.29,230.26,1945,1198,489.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1477,1031.3,1364.5,881.17,822.6,522.59,995.15,1135.6,1614,319.96,626.27,757.48,114.03,1333.9,295.77,1144.9,1423.1,510.37,363.78,80.085,1934.2,243.75,1290.7,1794.7,1519,963.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1435.8,1020,1370.1,835.34,825.2,755.34,1247.6,1823.3,970.69,1964.2,697.4,1984,1483.2,1466.7,799.26,1763.3,1897.9,115.95,1054.9,20.292,1214.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1425.5,1030.8,1362.4,791.36,830.1,1157.6,1429.6,1385.8,255.54,995.02,1047.1,1709.8,405.17,436.1,687.93,1142.2,172.36,1259,1485.9,1596.9,1475.9,1762.6,374.97,641.51,723.77,1877.7,489.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417.1,1036.2,1348.7,752.94,839.32,1417.5,827.36,954.36,993.81,1407.3,9.1872,825.94,1087.1,1104.2,9.8786,1550.1,285.27,1809.5,31.796,385.54,53.42,1528.6,1645.4,241.13,55.846,13.996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1407.2,1017.6,1311.8,728.15,849.36,60.28,1792.4,1441.5,1517.8,386.97,335.87,1698.9,1321.5,296.33,1290.7,1706.8,1561.8,1934.8,168.9,536.6,1534,308.03,1786.7,1034.9,838.61,1903.7,1787.3,1551.1,33.361,150.51,976.23,1136.2,258.17,NaN,NaN,NaN,NaN,NaN,NaN
1388.3,1032.3,1324.6,683.29,882.88,260.04,519.32,455.24,126.02,1248.5,274.37,1913.2,474.41,8.5919,619.17,1390.6,1703.6,1140.7,1717.8,766.76,610.08,743.88,1286.5,860.07,558.15,629.48,1486.3,136.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1363.1,1034.8,1319.6,649.84,879.96,1256.7,803.08,757.61,386.13,241.54,1894.4,877.31,1059.3,1556.4,1004.2,220.3,865.24,58.572,1927.4,1486.8,1538.7,1081.5,1860.2,39.521,1214.7,1192.6,816.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354.6,1041.4,1301.1,592.58,882.68,1238.3,984.34,1194.2,259.54,298.13,1057.4,1437.1,1788,924.71,1852.7,1754.7,228.8,1148.2,748.08,911.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1349.8,1056.4,1288.4,571.14,912.13,306.31,466.89,623.21,1174.1,128.12,378.15,1232.9,266.06,175.71,564.64,439.51,386.94,1836.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1326.3,1034.9,1284.4,503.8,907.22,669.24,690.56,1263.2,1774.7,1781.5,1593.9,854.19,183.4,1187.5,1828.1,999.31,172.72,1503.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1316.9,1027.2,1244.3,492.32,916.96,1201.2,870.43,353.39,503.38,606.69,384.58,1387.6,398.77,1419.4,1205.3,1351.9,1073.3,397.22,1116.6,1293.7,1532.7,1006.2,1954.4,1785.5,1503.1,746.64,1050.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1290.6,1039.5,1266.1,450.18,938.07,1432.9,179.55,1151.2,1090.9,1158.6,963.85,1508.8,582.74,475.98,1617.4,391.72,1150.2,1900,1757.5,428.07,1292.3,233.1,804.75,1367.5,1971.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1277.8,1045.4,1249.9,422.87,951.36,904.11,850.57,86.223,1222.6,513.84,1426.5,1785.5,989.72,1334.1,234.14,1135.7,1940.7,124.63,819.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1283.8,1061.7,1218.4,397.96,947.25,164.19,1697.4,1210.7,1518.2,1223.1,913.98,987.15,1124.3,1093.5,892.71,173.17,1455.2,285.65,1450.5,546.34,1163.4,1727.7,1013.5,479.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1254,1048.2,1222.8,347.52,962.09,49.527,1597,1377.6,1583,1893.1,1991.6,1312.2,449.27,341.24,1913.9,108.62,1092,1207.5,866.71,1252.3,1029.1,348.59,362.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1254.1,1046.3,1202,329.36,982.43,413.87,654.95,1182.4,332.88,1537.3,792.53,475.35,271.5,82.862,643.54,414.68,889.35,34.96,1081.6,1027.7,982.73,1010.7,1887.7,875.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1233.6,1057.3,1182,313.02,981.77,1017.9,1796.4,760.5,1323.9,380.06,1070.1,1291.3,104.36,392.73,295.34,1109.7,325.72,327.34,1436.8,1020.2,1766.1,580.51,287.07,370.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1211.9,1061.2,1191.4,298.21,995.15,989.64,1782.4,771.54,1471.2,1362,69.384,567.43,1802.7,1977.1,1718.9,1950.9,322.67,116.01,882.19,1828.8,1420.5,1663.6,1538.5,111.31,1944.6,1016.6,219.97,882.2,1943.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1207.5,1064.8,270.5,989.85,1002.3,1781.9,764.1,1268.3,1797,202.53,848.94,1873.5,624.4,1105.2,1193.3,835.82,160.53,1988.7,1581.6,1100.7,1353.1,1822.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1193.2,1080.4,1152.3,258.69,1020.8,1005,767.82,18.58,41.36,381.66,1540.5,852.1,1360.6,1743.6,1687.2,977.08,913.96,220.17,528.13,870.78,108.43,488.36,1317.7,258.44,1470.5,1668.7,513.12,1313.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1160.7,1078.3,1154.1,241.57,1032.5,980.77,1758.9,761.68,1642.7,223.8,1426.4,1482.3,1110.2,1340.7,1371.9,1255.5,377.93,443.16,1581.7,90.218,85.726,503.52,343.67,682.03,1590.8,79.559,1866.7,1202.4,1843.9,1769.8,1624.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1165.9,1084.3,1111,269.98,1039.2,950.95,1761.6,751.69,780.46,743.97,691.31,1501.1,801.32,886.5,145.42,1213.1,813.29,953.76,32.565,420.62,308.78,1005.3,1453,1214.4,1052.4,547.35,696.3,186.64,605.52,1453.5,103.85,28.972,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1153.5,1073.8,1134.1,266.48,1048.5,976.02,1750.9,765.86,648.12,289.07,964.56,473.53,370.9,527.94,1392.7,1160.5,527.94,1354.2,153.51,517.46,568.58,1899.2,1272.3,1493.6,1546.1,1210.6,580.4,694.62,823.07,1658,197.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1134.9,1088.6,1102.4,287.8,1077.2,940.5,1757.9,772.95,417.54,436.46,1239,1598.1,625.03,13.564,1977,621.44,1563.4,1158.7,1379.6,685.44,135.15,475.02,1612.1,1036,1818.2,764.13,1516.7,1034.8,1415.2,86.616,893.19,331.78,1761.4,833.54,188.61,1893.2,776.08,146.17,834.97
1134.1,1078.9,1103.3,303.05,1063,942.82,1722.3,798.32,1490.1,1007.4,1210.7,1405.3,759.32,1047,869.35,453.7,1951.3,676.87,1577.9,1264.7,896.19,253.33,1431.9,1063.8,1603.5,1965.7,1152.5,827.65,1991.3,1770.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1109.4,1074,1071,334.57,1089.4,934.54,1713.3,819.33,1960.3,375.73,1676.6,937.06,834.29,1398,1018.8,1711.8,234.83,328.36,1064.7,1318.1,252.05,1799,1269.1,822.46,200.84,1275.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1097.7,1092.3,1082,355.66,1087.8,929.39,1704.3,828.95,463.95,53.446,1110.3,1608.5,743.01,932.1,1234,597.62,273.27,1522.7,539,893.89,1772.5,232.07,1519.3,446.84,1637.6,1748.6,1873.9,325.05,1362.2,1894.8,1897.7,82.065,63.879,865.09,275.58,NaN,NaN,NaN,NaN
1089.5,1123.2,1057.4,384.93,1105.3,914.99,1725.5,862.62,268.77,250.22,898.27,1980.8,1960.1,1273.7,539.85,1804.5,1467.9,210.28,697.53,567.83,1436.6,175.58,1192.3,1564.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1077.1,1098.4,1043.9,425.04,1125.4,921.82,1698.9,886.13,1977.9,1646.7,922.51,1562.5,594.2,964.87,1397.6,13.742,921.25,1633.5,729.75,501.85,1454.3,1796.7,1893.8,1919.6,1044.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1057.2,1102.4,1033.4,469.43,1119.4,904.49,1691.3,908.39,1197.9,599.42,1983.7,1369.5,1493,496.97,1417.3,1578.1,209.04,1693.3,755.49,250.61,1110.3,832.06,1568.7,1179.2,1186.6,856.76,530.77,961.51,1206.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1034.5,1095.8,1019.4,500.47,1156.7,909.76,1673.4,945.32,635.47,1447.1,1434.5,853.98,1794.6,95.916,591.51,272.37,1729.6,59.011,1210.3,876.39,1116,1207.1,1617.6,974.47,808.75,308.02,1336.1,125.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1016.6,1117.1,1007,538.57,1146.3,877.48,1689.3,988.84,1703.2,1247.2,1961.8,1597.6,964.73,1605.9,1698.5,968.65,108.74,1409.9,1936.2,1313.6,1754.1,942.96,389.39,1802.8,1916.8,24.019,1706.6,1673.4,1611.9,1996.5,1107.9,1271,1134.4,NaN,NaN,NaN,NaN,NaN,NaN
1024.9,1135.4,990.88,1159.8,853.07,1670.9,992.76,1142.3,1791.1,137.11,1578.4,874.07,529.13,1633.3,1153.1,922.39,547.92,814.11,1210.9,1941.8,1200,306.95,1400.7,1270.9,432.57,630.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
991.86,1121.9,968.18,614.98,1205.4,849.03,1655.4,1048,98.717,998.27,839.21,98.29,1716.6,354.83,1180,1517.8,1932.3,124.94,676.53,85.441,1281.5,89.246,102.3,544.28,1210.9,1473.2,1769,10.988,524.65,1364.1,999.9,557.06,574.83,12.128,NaN,NaN,NaN,NaN,NaN
968.11,1136.6,956.64,646.62,1194.3,852.56,1648.5,1091.8,1949.1,491.44,1337.9,1890.6,1393.3,207.13,1030.1,891.77,1057.9,966.68,517.6,528.72,994.14,1232.6,125.87,1812.3,1827.3,1554.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
968.47,1143.5,943.2,706.77,1199,838.3,1646.5,1109.7,963.51,653.77,740.82,963.6,1382.8,1024.6,930.88,1259,1082.3,840.92,584.36,1865.4,1783.7,800.36,1192.5,1174.4,1523.2,702.18,548.5,668.69,467.15,989.45,805.24,1441.1,1132.6,NaN,NaN,NaN,NaN,NaN,NaN
945.49,1165.4,949.45,727.79,1211.9,825.18,1643.3,1162.9,1786.4,808.91,1016.5,1367.6,1003.9,885.22,89.339,360.76,410.48,865.48,201.72,478.07,1116.5,842.55,761.33,359.82,31.38,1009.9,1522.2,387.24,850.75,1954.6,87.614,556.75,886.64,759.88,1836.7,NaN,NaN,NaN,NaN
935.32,1160.4,917.63,779.16,1215,817.27,1627.1,1191.8,1751.2,824.48,1682.5,192.41,792.03,1807.3,1327.8,446.03,910.47,1088,572.1,1873.1,1938.2,225.74,381.77,1885.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
913.15,1168.2,907.64,806.61,1242.5,812.1,1641.6,1248.8,1706.8,823.31,205.93,1044.5,1512.2,5.2024,520.74,1470.7,686.78,1331.8,1347.2,757.65,1031.9,535.45,747.51,165.38,744.14,604.35,519.63,1975.7,1886.5,1850,1713.2,214.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN
916.41,1143.9,886.18,854.65,1236.7,803.51,1617.6,1280.4,1703.3,832.8,1925.7,996.85,575.5,22.66,1179.1,340.2,1139.2,1934.9,649.1,1729.9,1677,1498.8,1336.2,572.33,672.81,884.15,1352.8,1915.4,1667.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
882.98,1161,869.91,888.45,1258.8,792.27,1627.8,1327.4,1676.8,875.34,491.75,143.49,1972,1150.4,1493.5,1354.6,1163.7,1628.5,428.71,1634.7,1364.3,559.32,58.648,1057.9,375.22,1952.7,1247.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
886.24,1170.3,860.1,962.11,1267.8,783.2,1621.1,1370.2,1669.2,906.82,1462.6,675.99,1970.9,179.86,1270.7,282.68,1974.2,1866.7,418.27,710.85,1817.6,782.77,581.32,593.59,1835.7,468.56,1581.2,437.17,1545.7,1239.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
852.1,1167.1,857.19,975.82,1276.3,763.76,1617.2,1412,1650.1,915.27,1269.6,497.77,897.8,1269.7,878.03,1388.8,741.21,1779.4,1259.6,218.35,215.78,1877.7,1859.3,613.88,20.729,1510.5,1211.7,1885.7,1402.2,1747.7,1963.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
866.96,1179.5,816.65,1282.2,785.74,1611.3,1454.7,1632.7,923.87,610.32,1254.5,1960.4,1670.4,50.254,1572.2,577.47,1312.5,1289.1,349.56,1075.1,1498.2,5.7755,1833.8,227.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
818.93,1183.9,829.32,1312.3,743.98,1594.7,1511.6,1621.9,980.66,1661,562.06,1237.9,516.86,764.11,262.57,1312.4,999.64,339.53,451.63,1135.7,1557.6,221.33,144.04,574.61,133.97,481.43,23.977,418.77,1811.6,194.2,1335,687.58,467.12,714.6,NaN,NaN,NaN,NaN,NaN
830.04,1203.7,806.72,1331.7,743.86,1599.8,1566.4,1587.8,995.34,197.3,642.04,307.48,15.564,1364.1,1438.5,240.32,289.65,269.88,378.23,75.72,1031.5,1990.4,302.88,1482.3,940.85,813.7,1742.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
816.61,1208.4,801.47,1322.6,746.43,1594.5,1594.5,1587.6,1012.6,1614.3,1530.2,1438.7,1231.2,101.2,52.439,1050.4,1179.6,638.83,987.29,1624.5,763.57,837.26,1170,819.13,631.24,1983.1,668.51,1844.8,1978.3,1126.6,430.99,439,555.25,NaN,NaN,NaN,NaN,NaN,NaN
796.81,1193.7,778.31,1337.3,710.08,1580.6,1649,1571.9,1056.1,403.71,1375.3,1501.9,450.24,837.38,211.11,1242.4,395.53,725.21,1787.1,1340.6,942.29,991.86,1368.3,783.28,1464.5,1162.5,748.49,812.29,1150.5,883.28,1138.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
782.53,1202.4,760.56,1328.7,729.5,1554,1699.5,1583.6,1094.9,1712.4,1551.1,1450.1,1536,86.608,1436.6,441.58,930.52,1013.5,333.05,669.13,1637.8,1937.9,466.97,1347.5,399.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
777.16,1232.1,752.27,1359.5,720.27,1570.3,1731.6,1576.3,1115.6,1888.2,1699.9,868.2,1008.7,1816.5,265.41,635.92,1658.4,1826,337.02,696.53,1462.8,666.8,333.77,912.74,1279.9,854.86,589.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
755.3,1227.5,726.14,1375.4,690.17,1539.2,1810.5,1570.1,1141.2,1588.6,261.18,1662.2,1477.5,1462.9,1428.8,1968.1,539.09,1861,128.2,898.34,1550.5,175.79,1736.3,1280.1,695.45,908.92,34.062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
727.43,1222.6,727.67,1387.1,1551.7,1829.6,1559.3,1175.5,638.91,283.58,576.31,226.42,567.81,1077.8,874.16,1836.7,231.85,612.11,1122.9,939.9,837.54,715.05,1500.3,1510.3,695.51,1710.2,1099.1,1044,881.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
738.14,1244.9,691.51,1387.7,693.14,1557.8,1888.5,1575.3,1217,941.2,1514.4,1239.3,842.17,977.56,1665.8,205.46,1641.6,1298.7,1421.3,1917.2,1120.2,966.24,616.94,687.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
725.53,1254.6,692.81,1408.7,658.78,1544,1936.8,1559,1533.5,1864.9,1509.8,1044,1022.5,462.62,171.84,1970.6,1223.7,1537.1,434.69,525.13,440.24,1030.6,826.3,1905.4,267.5,1845.5,1011.4,376.94,1221.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
701.17,1253.1,673.47,1435.8,651.23,1536.5,1976.3,1580.9,1278.7,66.002,713.35,528.8,263.37,608.81,1318.7,1544.3,1854.5,1374.9,1693.1,1684.8,1517.6,1748.9,1037,359.01,92.852,465.41,1082.5,1714.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
688.64,1275.8,652.5,1432.5,666.43,1545.1,2047.4,1573.2,1322.6,1966.6,1655.4,140.9,1477.5,1632.5,1121.7,1101.5,1473.5,1672.6,1824.3,1701.8,32.733,1186.3,74.05,464.87,1541.2,1745.9,1967.9,1381.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
666.48,1266.5,655.85,1490.2,623.14,1538.1,2076.1,1592.1,1352.9,847.22,612.24,861.03,244.92,457.58,186.07,1367,1042.8,1275,848.88,1872,1523.3,1813.3,1895.9,610.64,843.07,1705.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1270.6,641.37,1524,1604.3,1388.6,1920,130.93,589.69,346.84,1756.9,672.82,1256.2,1856.1,1238.2,418.11,8.2498,1191.6,1550.9,359.09,271.71,288.51,60.817,465.6,112.78,368.24,1033.4,543.03,1024.3,937.87,430.25,1212.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
629.21,1301.7,615.57,633.83,1530.2,1621.3,1436.6,849.08,215.85,1140.7,1290,1389.8,1267.2,1452.8,1524.3,893.58,614.28,1330.5,638.04,1010.8,610.15,1741.2,1653.8,1261.2,1112,1253.8,980.5,487.66,203.13,349.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
643.33,1280.2,590.37,631.09,1533.4,1650.7,1452.5,1205.6,534.57,1233.2,1394.9,240.38,979.74,443.74,516.31,1743,72.68,131.38,1257.8,655.81,32.484,1717,621.5,1223.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
