   417092.0000000502	   932918.4687500000	   932918.0000000000	480	6	23	48.250000	 25236737.1019544154
   417092.9999999253	   927897.6806640625	   927897.0000000000	697	5	23	48.250000	 25235782.4171173573
   417093.9999999491	   908873.1230468750	   908873.0000000000	126	207	23	48.500000	 28232761.5887823515
   417095.0000000497	   916455.8085937500	   916455.0000000000	828	235	23	48.250000	 25533658.4065808803
   417095.9999999752	   891829.2929687500	   891829.0000000000	300	133	23	48.250000	 29729826.5706313439
   417097.0000000434	   926463.6611328125	   926463.0000000000	677	29	23	48.500000	 21239440.0419595614
   417098.0000000202	   921439.6640625000	   921439.0000000000	680	250	23	48.500000	 21239093.2360080853
   417098.9999999392	   916415.6533203125	   916415.0000000000	669	250	23	48.250000	 21238728.4039810374
   417100.0000000774	   911391.9736328125	   911391.0000000000	997	251	23	48.500000	 21238376.8829301074
   417101.0000001984	   906365.9257812500	   906365.0000000000	948	241	23	48.500000	 21238545.5394108072
   417102.0000001465	   901341.8662109375	   901341.0000000000	887	249	23	48.500000	 21238242.3416032903
   417103.0000002445	   896318.4580078125	   896318.0000000000	469	251	23	48.500000	 21237879.2440783344
   417104.0000001684	   891294.9355468750	   891294.0000000000	958	250	23	48.500000	 21237516.8620627970
   417105.0000000926	   886271.5087890625	   886271.0000000000	521	250	23	48.500000	 21237154.4242064208
   417106.0000001912	   881248.4648437500	   881248.0000000000	476	251	23	48.500000	 21236791.2149997763
   417107.0000001146	   876225.3291015625	   876225.0000000000	337	250	23	48.250000	 21236427.6917390414
   417108.0000002117	   871202.6269531250	   871202.0000000000	642	251	23	48.250000	 21236064.0113765560
   417109.0000001341	   866179.8183593750	   866179.0000000000	838	250	23	48.250000	 21235700.3345540203
   417110.0000002318	   861157.4394531250	   861157.0000000000	450	251	23	48.250000	 21235336.8286937103
   417111.0000001547	   856135.0175781250	   856135.0000000000	18	250	23	48.500000	 21234973.3089231625
   417112.0000002526	   851113.0312500000	   851113.0000000000	32	251	23	48.500000	 21234610.3021394536
   417113.0000001743	   846090.9912109375	   846090.0000000000	1015	250	23	48.500000	 21234246.5415560529
   417114.0000000970	   841069.1289062500	   841069.0000000000	132	250	23	48.500000	 21233883.5243522972
   417115.0000001946	   836047.6914062500	   836047.0000000000	708	251	23	48.500000	 21233520.0184919871
   417116.0000001176	   831026.2490234375	   831026.0000000000	255	250	23	48.500000	 21233156.2125375792
   417117.0000002155	   826005.3046875000	   826005.0000000000	312	251	23	48.250000	 21232792.9370202571
   417118.0000001377	   820984.3222656250	   820984.0000000000	330	250	23	48.250000	 21232428.8867628016
   417119.0000002359	   815963.8007812500	   815963.0000000000	820	251	23	48.500000	 21232064.9655867554
   417120.0000001586	   810943.2685546875	   810943.0000000000	275	250	23	48.500000	 21231702.0914749317
   417121.0000002563	   805923.2128906250	   805923.0000000000	218	251	23	48.500000	 21231339.8908921294
   417122.0000001790	   800903.1894531250	   800903.0000000000	194	250	23	48.500000	 21230977.6065982170
   417123.0000001024	   795883.4179687500	   795883.0000000000	428	250	23	48.500000	 21230616.9451759234
   417124.0000002008	   790864.1542968750	   790864.0000000000	158	251	23	48.750000	 21230255.0621871948
   417125.0000001237	   785844.8896484375	   785844.0000000000	911	250	23	48.750000	 21229893.5631537810
   417126.0000002222	   780826.1123046875	   780826.0000000000	115	251	23	48.750000	 21229532.4305251129
   417127.0000001465	   775807.3867187500	   775807.0000000000	396	250	23	48.750000	 21229171.3328466751
   417128.0000002481	   770789.1582031250	   770789.0000000000	162	251	23	49.000000	 21228810.4445203915
   417129.0000001735	   765770.9013671875	   765770.0000000000	923	250	23	49.000000	 21228448.7849441282
   417130.0000000997	   760752.8876953125	   760752.0000000000	909	250	23	49.000000	 21228087.6907552145
   417131.0000001997	   755735.4121093750	   755735.0000000000	422	251	23	48.750000	 21227725.4552712739
   417132.0000001255	   750717.9033203125	   750717.0000000000	925	250	23	49.000000	 21227364.3645725511
   417133.0000002265	   745700.9150390625	   745700.0000000000	937	251	23	49.000000	 21227003.4448359869
   417134.0000001527	   740683.9599609375	   740683.0000000000	983	250	23	49.000000	 21226642.3331968226
   417135.0000002534	   735667.5048828125	   735667.0000000000	517	251	23	49.000000	 21226281.0051249042
   417136.0000001796	   730651.0966796875	   730651.0000000000	99	250	23	49.000000	 21225920.1971198209
